"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/01/2016","AQS","340315001","1","0.021","ppm","19","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/02/2016","AQS","340315001","1","0.016","ppm","15","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/03/2016","AQS","340315001","1","0.036","ppm","33","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/04/2016","AQS","340315001","1","0.031","ppm","29","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/05/2016","AQS","340315001","1","0.038","ppm","35","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/06/2016","AQS","340315001","1","0.051","ppm","47","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/07/2016","AQS","340315001","1","0.045","ppm","42","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/08/2016","AQS","340315001","1","0.026","ppm","24","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/09/2016","AQS","340315001","1","0.021","ppm","19","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/10/2016","AQS","340315001","1","0.035","ppm","32","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/11/2016","AQS","340315001","1","0.03","ppm","28","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/12/2016","AQS","340315001","1","0.024","ppm","22","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/13/2016","AQS","340315001","1","0.025","ppm","23","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/14/2016","AQS","340315001","1","0.032","ppm","30","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/15/2016","AQS","340315001","1","0.032","ppm","30","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/16/2016","AQS","340315001","1","0.038","ppm","35","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/17/2016","AQS","340315001","1","0.042","ppm","39","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/18/2016","AQS","340315001","1","0.049","ppm","45","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/19/2016","AQS","340315001","1","0.04","ppm","37","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/20/2016","AQS","340315001","1","0.033","ppm","31","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/21/2016","AQS","340315001","1","0.02","ppm","19","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/22/2016","AQS","340315001","1","0.022","ppm","20","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/23/2016","AQS","340315001","1","0.033","ppm","31","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/24/2016","AQS","340315001","1","0.032","ppm","30","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/25/2016","AQS","340315001","1","0.03","ppm","28","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/26/2016","AQS","340315001","1","0.03","ppm","28","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/27/2016","AQS","340315001","1","0.019","ppm","18","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/28/2016","AQS","340315001","1","0.025","ppm","23","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/29/2016","AQS","340315001","1","0.032","ppm","30","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"10/30/2016","AQS","340315001","1","0.035","ppm","32","Ramapo","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","031","Passaic","41.058617","-74.255544"
"01/01/2016","AQS","340410007","1","0.032","ppm","30","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/02/2016","AQS","340410007","1","0.028","ppm","26","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/03/2016","AQS","340410007","1","0.027","ppm","25","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/04/2016","AQS","340410007","1","0.027","ppm","25","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/05/2016","AQS","340410007","1","0.026","ppm","24","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/06/2016","AQS","340410007","1","0.014","ppm","13","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/07/2016","AQS","340410007","1","0.01","ppm","9","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/08/2016","AQS","340410007","1","0.008","ppm","7","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/09/2016","AQS","340410007","1","0.019","ppm","18","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/10/2016","AQS","340410007","1","0.031","ppm","29","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/11/2016","AQS","340410007","1","0.031","ppm","29","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/12/2016","AQS","340410007","1","0.027","ppm","25","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/13/2016","AQS","340410007","1","0.029","ppm","27","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/14/2016","AQS","340410007","1","0.022","ppm","20","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/15/2016","AQS","340410007","1","0.006","ppm","6","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/16/2016","AQS","340410007","1","0.028","ppm","26","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/17/2016","AQS","340410007","1","0.023","ppm","21","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/18/2016","AQS","340410007","1","0.027","ppm","25","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/19/2016","AQS","340410007","1","0.031","ppm","29","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/20/2016","AQS","340410007","1","0.027","ppm","25","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/21/2016","AQS","340410007","1","0.025","ppm","23","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/22/2016","AQS","340410007","1","0.032","ppm","30","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/23/2016","AQS","340410007","1","0.035","ppm","32","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/24/2016","AQS","340410007","1","0.036","ppm","33","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/25/2016","AQS","340410007","1","0.025","ppm","23","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/26/2016","AQS","340410007","1","0.019","ppm","18","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/27/2016","AQS","340410007","1","0.023","ppm","21","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/28/2016","AQS","340410007","1","0.025","ppm","23","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/29/2016","AQS","340410007","1","0.024","ppm","22","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/30/2016","AQS","340410007","1","0.032","ppm","30","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"01/31/2016","AQS","340410007","1","0.03","ppm","28","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/01/2016","AQS","340410007","1","0.014","ppm","13","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/02/2016","AQS","340410007","1","0.032","ppm","30","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/03/2016","AQS","340410007","1","0.019","ppm","18","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/04/2016","AQS","340410007","1","0.02","ppm","19","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/05/2016","AQS","340410007","1","0.029","ppm","27","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/06/2016","AQS","340410007","1","0.029","ppm","27","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/07/2016","AQS","340410007","1","0.03","ppm","28","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/11/2016","AQS","340410007","1","0.037","ppm","34","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/12/2016","AQS","340410007","1","0.036","ppm","33","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/13/2016","AQS","340410007","1","0.034","ppm","31","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/14/2016","AQS","340410007","1","0.031","ppm","29","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/15/2016","AQS","340410007","1","0.009","ppm","8","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/16/2016","AQS","340410007","1","0.037","ppm","34","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/17/2016","AQS","340410007","1","0.015","ppm","14","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/19/2016","AQS","340410007","1","0.024","ppm","22","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/20/2016","AQS","340410007","1","0.03","ppm","28","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/21/2016","AQS","340410007","1","0.021","ppm","19","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/26/2016","AQS","340410007","1","0.036","ppm","33","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/27/2016","AQS","340410007","1","0.04","ppm","37","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/28/2016","AQS","340410007","1","0.046","ppm","43","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"02/29/2016","AQS","340410007","1","0.037","ppm","34","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/01/2016","AQS","340410007","1","0.031","ppm","29","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/02/2016","AQS","340410007","1","0.035","ppm","32","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/03/2016","AQS","340410007","1","0.034","ppm","31","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/04/2016","AQS","340410007","1","0.026","ppm","24","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/05/2016","AQS","340410007","1","0.039","ppm","36","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/06/2016","AQS","340410007","1","0.038","ppm","35","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/07/2016","AQS","340410007","1","0.037","ppm","34","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/08/2016","AQS","340410007","1","0.042","ppm","39","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/09/2016","AQS","340410007","1","0.057","ppm","58","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/10/2016","AQS","340410007","1","0.045","ppm","42","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/11/2016","AQS","340410007","1","0.027","ppm","25","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/12/2016","AQS","340410007","1","0.038","ppm","35","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/13/2016","AQS","340410007","1","0.032","ppm","30","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/14/2016","AQS","340410007","1","0.025","ppm","23","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/15/2016","AQS","340410007","1","0.03","ppm","28","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/16/2016","AQS","340410007","1","0.026","ppm","24","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/17/2016","AQS","340410007","1","0.039","ppm","36","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/18/2016","AQS","340410007","1","0.036","ppm","33","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/19/2016","AQS","340410007","1","0.039","ppm","36","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/20/2016","AQS","340410007","1","0.032","ppm","30","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/22/2016","AQS","340410007","1","0.044","ppm","41","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/23/2016","AQS","340410007","1","0.044","ppm","41","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/24/2016","AQS","340410007","1","0.04","ppm","37","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/25/2016","AQS","340410007","1","0.042","ppm","39","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/26/2016","AQS","340410007","1","0.041","ppm","38","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/27/2016","AQS","340410007","1","0.039","ppm","36","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/28/2016","AQS","340410007","1","0.042","ppm","39","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/29/2016","AQS","340410007","1","0.044","ppm","41","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/30/2016","AQS","340410007","1","0.044","ppm","41","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"03/31/2016","AQS","340410007","1","0.05","ppm","46","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/01/2016","AQS","340410007","1","0.045","ppm","42","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/02/2016","AQS","340410007","1","0.04","ppm","37","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/03/2016","AQS","340410007","1","0.04","ppm","37","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/04/2016","AQS","340410007","1","0.025","ppm","23","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/05/2016","AQS","340410007","1","0.038","ppm","35","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/06/2016","AQS","340410007","1","0.046","ppm","43","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/07/2016","AQS","340410007","1","0.039","ppm","36","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/08/2016","AQS","340410007","1","0.04","ppm","37","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/09/2016","AQS","340410007","1","0.037","ppm","34","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/10/2016","AQS","340410007","1","0.042","ppm","39","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/11/2016","AQS","340410007","1","0.029","ppm","27","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/12/2016","AQS","340410007","1","0.036","ppm","33","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/13/2016","AQS","340410007","1","0.041","ppm","38","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/14/2016","AQS","340410007","1","0.041","ppm","38","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/15/2016","AQS","340410007","1","0.043","ppm","40","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/16/2016","AQS","340410007","1","0.047","ppm","44","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/17/2016","AQS","340410007","1","0.057","ppm","58","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/18/2016","AQS","340410007","1","0.055","ppm","51","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/20/2016","AQS","340410007","1","0.049","ppm","45","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/21/2016","AQS","340410007","1","0.061","ppm","71","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/22/2016","AQS","340410007","1","0.062","ppm","74","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/23/2016","AQS","340410007","1","0.037","ppm","34","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/24/2016","AQS","340410007","1","0.047","ppm","44","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/25/2016","AQS","340410007","1","0.052","ppm","48","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/26/2016","AQS","340410007","1","0.036","ppm","33","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
